Id da Instalação;Id do Equipamento;Nome;Tipo do Equipamento;Id Tipo de Rede;Tipo de Rede;Agente Proprietário;Data Prevista;Data Entrada;Data de Necessidade do SIN
PEMRR ;PEMRR-0BC1          ;BC   69 kV 21P3 Mvar MIRUEIRA                 H1 PE                     ;BCP;SUP;SUPERVISAO     ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
PEMRR ;PEMRR-0BC2          ;BC   69 kV 21P3 Mvar MIRUEIRA                 H2 PE                     ;BCP;SUP;SUPERVISAO     ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
PEPRD ;PEPRD-0BC1          ;BC   69 kV 21P3 Mvar PIRAPAMA II              H1 PE                     ;BCP;SUP;SUPERVISAO     ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
PERCD ;PERCD-2BC1          ;BC  230 kV 50P5 Mvar RECIFE II                H1 PE                     ;BCP;BAS;BASICA         ;CHESF - Companhia Hidro Elétrica do São Francisco              ;31/12/2002;11/02/2003;31/12/2000
PERCD ;PERCD-2BC2          ;BC  230 kV 50P5 Mvar RECIFE II                H2 PE                     ;BCP;BAS;BASICA         ;CHESF - Companhia Hidro Elétrica do São Francisco              ;31/12/2002;11/02/2003;31/12/2000
PETAT ;PETAT-0BC1          ;BC 34P5 kV  2P0 Mvar TACARATU                  1 PE                     ;BCP;SIM;SIMULACAO      ;Enel Green Power Pedra do Gerônimo Eólica S.A.                 ;31/01/2015;04/02/2015;
PIAR3 ;PIAR3-0BC1          ;BC 34P5 kV   19 Mvar ARARIPE III              H1 PI                     ;BCP;SUP;SUPERVISAO     ;VENTOS DE SANTO AUGUSTO I ENERGIA RENOVÁVEIS S.A.              ;31/01/2018;;
PIAR3 ;PIAR3-0BCH2         ;BC 34P5 kV   19 Mvar ARARIPE III              H2 PI                     ;BCP;SUP;SUPERVISAO     ;VENTOS DE SANTO AUGUSTO I ENERGIA RENOVÁVEIS S.A.              ;31/01/2018;;
PICH1 ;PICH1-0BCH2         ;BC 34P5 kV   31 Mvar COL CHAPADA I            H2 PI                     ;BCP;SUP;SUPERVISAO     ;VENTOS DE SANTA JOANA II ENERGIAS RENOVAVEIS S.A.              ;30/08/2020;;
PICH1 ;PICH1-0H1           ;BC 34P5 kV   27 Mvar COL CHAPADA I            H1 PI                     ;BCP;SUP;SUPERVISAO     ;VENTOS DE SANTA JOANA II ENERGIAS RENOVAVEIS S.A.              ;30/08/2020;;
PICP2 ;PICP2-0BC1          ;BC 34P5 kV   15 Mvar COL CHAPADA II           H1 PI                     ;BCP;SUP;SUPERVISAO     ;VENTOS DE SANTA JOANA IX ENERGIAS RENOVÁVEIS S.A.              ;28/08/2015;09/07/2015;
PICP2 ;PICP2-0BC2          ;BC 34P5 kV   20 Mvar COL CHAPADA II           H2 PI                     ;BCP;SUP;SUPERVISAO     ;VENTOS DE SANTA JOANA IX ENERGIAS RENOVÁVEIS S.A.              ;28/08/2015;;
PICP3 ;PICP3-0BCH4         ;BC 34P5 kV   15 Mvar COL CHAPADA III          H4 PI                     ;BCP;SUP;SUPERVISAO     ;VENTOS DE SANTA JOANA I ENERGIAS RENOVAVEIS S.A                ;10/03/2022;;
PICP3 ;PICP3-0H1           ;BC 34P5 kV   15 Mvar COL CHAPADA III          H1 PI                     ;BCP;SUP;SUPERVISAO     ;VENTOS DE SANTA JOANA I ENERGIAS RENOVAVEIS S.A                ;10/03/2022;;
PIVDP ;PICPH-0BC1          ;BC 34P5 kV   18 Mvar CHAPADINHA I            BC1 PI                     ;BCP;SUP;SUPERVISAO     ;VENTOS DE SANTA ALBERTINA ENERGIAS RENOVÁVEIS S.A.             ;06/12/2018;;
PIVDP ;PICPH-0BC2          ;BC 34P5 kV   18 Mvar CHAPADINHA I            BC2 PI                     ;BCP;SUP;SUPERVISAO     ;VENTOS DE SANTA ALBERTINA ENERGIAS RENOVÁVEIS S.A.             ;06/12/2018;;
PILDB ;PILBI-0H31          ;BC 34P5 kV   52 Mvar LAGOA BARRO I            H3 PI                     ;BCP;SUP;SUPERVISAO     ; Lagoa do Barro IX Energias Renováveis S.A.                    ;17/06/2022;;
PILDB ;PILDB-0BCH1         ;BC 34P5 kV 8P22 Mvar LAGOA BARRO I            H1 PI                     ;BCP;SUP;SUPERVISAO     ;LAGOA DO BARRO I ENERGIAS RENOVÁVEIS S.A.                      ;31/08/2018;;
PILDB ;PILDB-0BCH2         ;BC 34P5 kV 8P22 Mvar LAGOA BARRO I            H2 PI                     ;BCP;SUP;SUPERVISAO     ;LAGOA DO BARRO I ENERGIAS RENOVÁVEIS S.A.                      ;31/08/2018;;
PILDV ;PILDV-0BCH1         ;BC 34P5 kV   19 Mvar LAG. DOS VENTOS          H1 PI                     ;BCP;SUP;SUPERVISAO     ;ENEL GREEN POWER VENTOS DE SANTA ANGELA 1 S.A.                 ;30/06/2020;31/12/2020;
PILDV ;PILDV-0BCH2         ;BC 34P5 kV   19 Mvar LAG. DOS VENTOS          H2 PI                     ;BCP;SUP;SUPERVISAO     ;ENEL GREEN POWER VENTOS DE SANTA ANGELA 1 S.A.                 ;30/06/2020;31/12/2020;
PILDV ;PILDV-0BCH3         ;BC 34P5 kV   19 Mvar LAG. DOS VENTOS          H3 PI                     ;BCP;SUP;SUPERVISAO     ;ENEL GREEN POWER VENTOS DE SANTA ANGELA 1 S.A.                 ;30/06/2020;31/12/2020;
PILDV ;PILDV-0BCH4         ;BC 34P5 kV   19 Mvar LAG. DOS VENTOS          H4 PI                     ;BCP;SUP;SUPERVISAO     ;ENEL GREEN POWER VENTOS DE SANTA ANGELA 1 S.A.                 ;30/06/2020;31/12/2020;
PILDV ;PILDV-0BCH5         ;BC 34P5 kV   19 Mvar LAG. DOS VENTOS          H5 PI                     ;BCP;SUP;SUPERVISAO     ;ENEL GREEN POWER VENTOS DE SANTA ANGELA 1 S.A.                 ;30/06/2020;12/11/2020;
PILDV ;PILDV-0BCH6         ;BC 34P5 kV   19 Mvar LAG. DOS VENTOS          H6 PI                     ;BCP;SUP;SUPERVISAO     ;ENEL GREEN POWER VENTOS DE SANTA ANGELA 1 S.A.                 ;30/06/2020;12/11/2020;
PIPIC ;PIPIC-2BC1          ;BC  230 kV   15 Mvar PICOS                    H1 PI                     ;BCP;BAS;BASICA         ;CHESF - Companhia Hidro Elétrica do São Francisco              ;30/09/2017;03/08/2017;31/12/2015
PIPIC ;PIPIC-2BC2          ;BC  230 kV   15 Mvar PICOS                    H2 PI                     ;BCP;BAS;BASICA         ;CHESF - Companhia Hidro Elétrica do São Francisco              ;30/09/2017;03/08/2017;31/12/2015
PIPIC ;PIPIC-2BC3          ;BC  230 kV   15 Mvar PICOS                    H3 PI                     ;BCP;BAS;BASICA         ;CHESF - Companhia Hidro Elétrica do São Francisco              ;30/05/2018;09/02/2018;31/01/2017
PIPRI ;PIPRI-0BC1          ;BC 13P8 kV  4P2 Mvar PIRIPIRI                 H1 PI                     ;BCP;BAS;BASICA         ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
PIPRI ;PIPRI-0BC2          ;BC 13P8 kV  4P2 Mvar PIRIPIRI                 H2 PI                     ;BCP;BAS;BASICA         ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
PIPRI ;PIPRI-0BC3          ;BC 13P8 kV  4P2 Mvar PIRIPIRI                 H3 PI                     ;BCP;BAS;BASICA         ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
PIPRI ;PIPRI-2BC4          ;BC  230 kV   30 Mvar PIRIPIRI                 H1 PI                     ;BCP;BAS;BASICA         ;CHESF - Companhia Hidro Elétrica do São Francisco              ;20/03/2016;29/04/2016;31/05/2011
PIPRI ;PIPRI-2BC5          ;BC  230 kV   30 Mvar PIRIPIRI                 H2 PI                     ;BCP;BAS;BASICA         ;CHESF - Companhia Hidro Elétrica do São Francisco              ;30/11/2017;02/12/2017;31/12/2013
PISAM ;PISAM-0BC1          ;BC 34P5 kV 19P2 Mvar SANTO AMARO              H1 PI                     ;BCP;SUP;SUPERVISAO     ;CENTRAL GERADORA SOLAR COQUEIRAL S/A                           ;30/12/2016;;
PISAM ;PISAM-0BC2          ;BC 34P5 kV 19P2 Mvar SANTO AMARO              H2 PI                     ;BCP;SUP;SUPERVISAO     ;CENTRAL GERADORA SOLAR COQUEIRAL S/A                           ;30/12/2016;;
PISEW ;PISEW-0BCH2         ;BC 34P5 kV  9P6 Mvar SANTA EDWIGES            H2 PI                     ;BCP;SUP;SUPERVISAO     ;Central Eólica Brite Ltda                                      ;01/04/2016;;
PISEW ;PISEW-0H1           ;BC 34P5 kV  9P6 Mvar SANTA EDWIGES            H1 PI                     ;BCP;SUP;SUPERVISAO     ;Central Eólica Brite Ltda                                      ;01/04/2016;05/07/2016;
PISGO ;PISGO-0BC1          ;BC 34P5 kV   47 Mvar SAO GONCALO              H1 PI                     ;BCP;SUP;SUPERVISAO     ;ENEL GREEN POWER SAO GONCALO 1 S.A.                            ;31/05/2020;22/02/2020;
PISGO ;PISGO-0BC6          ;BC 34P5 kV   19 Mvar SAO GONCALO              H6 PI                     ;BCP;SUP;SUPERVISAO     ;ENEL GREEN POWER SAO GONCALO 14 S.A                            ;14/12/2021;;
PISGO ;PISGO-0BCH2         ;BC 34P5 kV   47 Mvar SAO GONCALO              H2 PI                     ;BCP;SUP;SUPERVISAO     ;ENEL GREEN POWER SAO GONCALO 1 S.A.                            ;31/05/2020;22/02/2020;
PISGO ;PISGO-0BCH3         ;BC 34P5 kV   47 Mvar SAO GONCALO              H3 PI                     ;BCP;SUP;SUPERVISAO     ;ENEL GREEN POWER SAO GONCALO 1 S.A.                            ;31/05/2020;28/02/2020;
PISGO ;PISGO-0BCH4         ;BC 34P5 kV   47 Mvar SAO GONCALO              H4 PI                     ;BCP;SUP;SUPERVISAO     ;ENEL GREEN POWER SAO GONCALO 1 S.A.                            ;31/05/2020;28/02/2020;
PISGO ;PISGO-0BCS          ;BC 34P5 kV   19 Mvar SAO GONCALO              H5 PI                     ;BCP;SUP;SUPERVISAO     ;ENEL GREEN POWER SAO GONCALO 14 S.A                            ;14/12/2021;;
PISVR ;PISVR-0BCH2         ;BC 34P5 kV 19P2 Mvar SANTA VERONICA           H2 PI                     ;BCP;SUP;SUPERVISAO     ;CENTRAL GERADORA SOLAR NOTUS S/A                               ;01/06/2016;;
PISVR ;PISVR-0H1           ;BC 34P5 kV 19P2 Mvar SANTA VERONICA           H1 PI                     ;BCP;SUP;SUPERVISAO     ;CENTRAL GERADORA SOLAR NOTUS S/A                               ;01/06/2016;;
PITSA ;PITSA-0BC3          ;BC   69 kV 21P3 Mvar TERESINA                 H1 PI                     ;BCP;SUP;SUPERVISAO     ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
PITSA ;PITSA-0BC4          ;BC   69 kV 21P3 Mvar TERESINA                 H2 PI                     ;BCP;SUP;SUPERVISAO     ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
PITSA ;PITSA-0BC5          ;BC 13P8 kV  4P2 Mvar TERESINA                 H1 PI                     ;BCP;SUP;SUPERVISAO     ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
PITSA ;PITSA-0BC6          ;BC 13P8 kV  4P2 Mvar TERESINA                 H2 PI                     ;BCP;SUP;SUPERVISAO     ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
PITSA ;PITSA-0BC7          ;BC 13P8 kV  4P2 Mvar TERESINA                 H3 PI                     ;BCP;SUP;SUPERVISAO     ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
PITSA ;PITSA-0BC8          ;BC 13P8 kV  4P2 Mvar TERESINA                 H4 PI                     ;BCP;SUP;SUPERVISAO     ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
PITSA ;PITSA-0BC9          ;BC 13P8 kV  4P2 Mvar TERESINA                 H5 PI                     ;BCP;SUP;SUPERVISAO     ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;31/12/1990;
PITSA ;PITSA-2BC1          ;BC  230 kV 50P5 Mvar TERESINA                 H1 PI                     ;BCP;BAS;BASICA         ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;01/07/1998;
PITSA ;PITSA-2BC2          ;BC  230 kV 50P5 Mvar TERESINA                 H2 PI                     ;BCP;BAS;BASICA         ;CHESF - Companhia Hidro Elétrica do São Francisco              ;;22/12/1998;
PRAPA ;PRAPA-1BC1          ;BC  138 kV   30 Mvar APUCARANA                 1 PR                     ;BCP;SUP;SUPERVISAO     ;COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ;20/09/2020;21/09/2020;
PRBTA ;PRBTA-2BC1          ;BC  230 kV  150 Mvar BATEIAS                   1 PR                     ;BCP;BAS;BASICA         ;COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ;29/07/2017;28/07/2017;28/02/2014
PRBTA ;PRBTA-2BC2          ;BC  230 kV  150 Mvar BATEIAS                   2 PR                     ;BCP;BAS;BASICA         ;COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ;29/04/2017;05/02/2017;28/02/2014
PRCBL ;PRCBL-2BC1          ;BC  230 kV  100 Mvar CURIT.LESTE               1 PR                     ;BCP;BAS;BASICA         ;MARUMBI TRANSMISSORA DE ENERGIA S.A.                           ;04/09/2016;29/05/2016;28/02/2014
PRCBL ;PRCBL-2BC2          ;BC  230 kV  100 Mvar CURIT.LESTE               2 PR                     ;BCP;BAS;BASICA         ;MARUMBI TRANSMISSORA DE ENERGIA S.A.                           ;04/09/2016;29/05/2016;28/02/2014
PRCCO ;PRCCO-0BC1          ;BC 13P8 kV  2P4 Mvar C.COMPRIDO                1 PR                     ;BCP;SUP;SUPERVISAO     ;COPEL DISTRIBUIDORA S.A.                                       ;;31/12/1990;
PRCIC ;PRCIC-0BC1          ;BC   69 kV   15 Mvar C.I.CURITIBA              1 PR                     ;BCP;SUP;SUPERVISAO     ;COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ;08/11/2003;23/01/2004;
PRCIC ;PRCIC-0BC2          ;BC   69 kV   15 Mvar C.I.CURITIBA              2 PR                     ;BCP;SUP;SUPERVISAO     ;COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ;08/11/2003;23/01/2004;
PRFON ;PRFIN-1BC1          ;BC  138 kV   30 Mvar F.IGUACUNORTE             1 PR                     ;BCP;COM;COMPLEMENTAR   ;EVOLTZ VII - FOZ DO IGUAÇU TRANSMISSORA DE ENERGIA S.A.        ;01/04/2017;09/04/2017;28/02/2014
PRFON ;PRFIN-1BC2          ;BC  138 kV   30 Mvar F.IGUACUNORTE             2 PR                     ;BCP;COM;COMPLEMENTAR   ;EVOLTZ VII - FOZ DO IGUAÇU TRANSMISSORA DE ENERGIA S.A.        ;01/04/2017;09/04/2017;31/01/2016
PRFRA ;PRFRA-1BC1          ;BC  138 kV   15 Mvar FIGUEIRA                  1 PR                     ;BCP;COM;COMPLEMENTAR   ;COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ;30/01/2019;;
PRGUA ;PRGUA-2BC1          ;BC  230 kV   50 Mvar GUAIRA                    2 PR                     ;BCP;BAS;BASICA         ;COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ;27/01/2015;19/12/2014;31/12/2014
PRGUA ;PRGUA-2BC2          ;BC  230 kV   30 Mvar GUAIRA                    3 PR                     ;BCP;BAS;BASICA         ;COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ;05/11/2016;11/09/2016;28/02/2014
PRJGI ;PRJGI-1BC1          ;BC  138 kV   33 Mvar JAGUARIAIVA               1 PR                     ;BCP;SUP;SUPERVISAO     ;COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ;;19/01/2001;
PRJGI ;PRJGI-1BC2          ;BC  138 kV   33 Mvar JAGUARIAIVA               2 PR                     ;BCP;SUP;SUPERVISAO     ;COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ;;19/01/2001;
PRJGI ;PRJGI-2BC3          ;BC  230 kV   50 Mvar JAGUARIAIVA               3 PR                     ;BCP;BAS;BASICA         ;COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ;23/01/2013;31/01/2013;31/12/2010
PRLNA ;PRLNA-1BC1          ;BC  138 kV   30 Mvar LONDRINA COT              3 PR                     ;BCP;SUP;SUPERVISAO     ;COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ;26/04/2013;22/02/2013;
PRLNA ;PRLNA-1BC2          ;BC  138 kV   15 Mvar LONDRINA COT              4 PR                     ;BCP;SUP;SUPERVISAO     ;COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ;26/04/2013;22/02/2013;
PRLOS ;PRLOS-1BC1          ;BC  138 kV   30 Mvar LONDRINA SUL              1 PR                     ;BCP;SUP;SUPERVISAO     ;GUAIRA TRANSMISSORA DE ENERGIA S.A.                            ;11/08/2021;27/03/2022;31/01/2017
PRMGA ;PRMGA-1BC1          ;BC  138 kV   30 Mvar MARINGA                   5 PR                     ;BCP;SUP;SUPERVISAO     ;COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ;26/04/2013;18/04/2013;
PRMGA ;PRMGA-1BC2          ;BC  138 kV   30 Mvar MARINGA                   6 PR                     ;BCP;SUP;SUPERVISAO     ;COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ;26/04/2013;16/04/2013;
PRMGA ;PRMGA-1BC3          ;BC  138 kV   15 Mvar MARINGA                   7 PR                     ;BCP;SUP;SUPERVISAO     ;COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ;26/04/2013;19/04/2013;
PRPFL ;PRPFL-1BC1          ;BC  138 kV   30 Mvar POSTO FISCAL              1 PR                     ;BCP;SUP;SUPERVISAO     ;COPEL DISTRIBUIDORA S.A.                                       ;15/04/2011;15/04/2011;28/02/2009
PRPGN ;PRPGN-1BC1          ;BC  138 kV   30 Mvar PONTA G NORTE             1 PR                     ;BCP;SUP;SUPERVISAO     ;COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ;10/05/2013;08/05/2013;
PRPGS ;PRPGS-1BC2          ;BC  138 kV   15 Mvar PONTA G SUL               8 PR                     ;BCP;COM;COMPLEMENTAR   ;COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ;16/08/2021;08/07/2021;
PRPGS ;PRPGS-2BC1          ;BC  230 kV   50 Mvar PONTA G SUL               5 PR                     ;BCP;BAS;BASICA         ;COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ;15/04/2011;20/04/2011;28/02/2008
PRPIL ;PRPIL-0BC4          ;BC   69 kV   30 Mvar PILARZINHO                4 PR                     ;BCP;SUP;SUPERVISAO     ;COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ;;17/04/2012;
PRPIL ;PRPIL-0BC5          ;BC   69 kV   15 Mvar PILARZINHO                5 PR                     ;BCP;SUP;SUPERVISAO     ;COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ;;31/12/1990;
PRPTO ;PRPTO-2BC1          ;BC  230 kV   30 Mvar PATO BRANCO               5 PR                     ;BCP;BAS;BASICA         ;COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ;15/04/2011;15/04/2011;30/06/2007
PRPVN ;PRPVN-1BC1          ;BC  138 kV   30 Mvar PARANAVAI NOR             1 PR                     ;BCP;SUP;SUPERVISAO     ;INTERLIGAÇÃO ELÉTRICA IVAÍ S.A.                                ;01/04/2022;;31/01/2020
PRSDI ;PRSDI-1BC1          ;BC  138 kV   15 Mvar SARANDI                   1 PR                     ;BCP;SUP;SUPERVISAO     ;COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ;26/04/2013;25/02/2013;
PRSMC ;PRSMC-0BC1          ;BC   69 kV   15 Mvar SANTA MONICA              1 PR                     ;BCP;SUP;SUPERVISAO     ;COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ;23/06/2012;22/06/2012;
PRSQU ;PRSQU-0BC1          ;BC   69 kV   30 Mvar SANTAQUITERIA             1 PR                     ;BCP;SUP;SUPERVISAO     ;CAIUÁ TRANSMISSORA DE ENERGIA S.A.                             ;30/07/2014;23/07/2014;
PRUBR ;PRUBR-0BC6          ;BC   69 kV   30 Mvar UBERABA                   6 PR                     ;BCP;SUP;SUPERVISAO     ;COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ;17/05/2012;23/04/2007;
PRUBR ;PRUBR-0BC7          ;BC   69 kV   30 Mvar UBERABA                   7 PR                     ;BCP;SUP;SUPERVISAO     ;COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ;24/05/2012;23/04/2007;
PRUBR ;PRUBR-0BC8          ;BC   69 kV   15 Mvar UBERABA                   8 PR                     ;BCP;SUP;SUPERVISAO     ;COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ;23/06/2012;18/06/2012;
PRUBR ;PRUBR-0BCA1         ;BC 13P8 kV  2P4 Mvar UBERABA                  A1 PR                     ;BCP;SIM;SIMULACAO      ;COPEL DISTRIBUIDORA S.A.                                       ;;31/12/1990;
PRUBR ;PRUBR-0BCA2         ;BC 13P8 kV  2P4 Mvar UBERABA                  A2 PR                     ;BCP;SIM;SIMULACAO      ;COPEL DISTRIBUIDORA S.A.                                       ;;31/12/1990;
PRUBR ;PRUBR-0BCA3         ;BC 13P8 kV  4P8 Mvar UBERABA                  A3 PR                     ;BCP;SIM;SIMULACAO      ;COPEL DISTRIBUIDORA S.A.                                       ;;31/12/1990;
PRUBR ;PRUBR-0BCB4         ;BC 13P8 kV  4P8 Mvar UBERABA                  B4 PR                     ;BCP;SIM;SIMULACAO      ;COPEL DISTRIBUIDORA S.A.                                       ;;31/12/1990;
PRUBR ;PRUBR-0BCB5         ;BC 13P8 kV  2P4 Mvar UBERABA                  B5 PR                     ;BCP;SIM;SIMULACAO      ;COPEL DISTRIBUIDORA S.A.                                       ;;31/12/1990;
PRUMB ;PRUMB-0BC1          ;BC   69 kV   15 Mvar UMBARA                    1 PR                     ;BCP;SUP;SUPERVISAO     ;COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ;;31/12/1990;
PRUMB ;PRUMB-0BC2          ;BC   69 kV   15 Mvar UMBARA                    2 PR                     ;BCP;SUP;SUPERVISAO     ;COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ;;31/12/1990;
PRUMU2;PRUMS-1BC1          ;BC  138 kV   30 Mvar UMUARAMA SUL              1 PR                     ;BCP;SUP;SUPERVISAO     ;COSTA OESTE TRANSMISSORA DE ENERGIA S.A.                       ;;31/12/1990;
RJMGE ;RJMGE-0BC11         ;BC 13P8 kV  4P8 Mvar MAGE                     11 RJ                     ;BCP;SUP;SUPERVISAO     ;AMPLA ENERGIA E SERVICOS S.A.                                  ;;31/12/1990;
RJMGE ;RJMGE-0BC12         ;BC 13P8 kV  4P8 Mvar MAGE                     12 RJ                     ;BCP;SUP;SUPERVISAO     ;AMPLA ENERGIA E SERVICOS S.A.                                  ;;31/12/1990;
RJMGE ;RJMGE-0BC13         ;BC 13P8 kV  4P8 Mvar MAGE                     13 RJ                     ;BCP;SUP;SUPERVISAO     ;AMPLA ENERGIA E SERVICOS S.A.                                  ;;31/12/1990;
RJMGE ;RJMGE-0BC21         ;BC 13P8 kV  4P8 Mvar MAGE                     21 RJ                     ;BCP;SUP;SUPERVISAO     ;AMPLA ENERGIA E SERVICOS S.A.                                  ;;31/12/1990;
RJMGE ;RJMGE-0BC22         ;BC 13P8 kV  4P8 Mvar MAGE                     22 RJ                     ;BCP;SUP;SUPERVISAO     ;AMPLA ENERGIA E SERVICOS S.A.                                  ;;31/12/1990;
RJMGE ;RJMGE-0BC23         ;BC 13P8 kV  4P8 Mvar MAGE                     23 RJ                     ;BCP;SUP;SUPERVISAO     ;AMPLA ENERGIA E SERVICOS S.A.                                  ;;31/12/1990;
RJMGE ;RJMGE-0BC31         ;BC 13P8 kV  4P8 Mvar MAGE                     31 RJ                     ;BCP;SUP;SUPERVISAO     ;AMPLA ENERGIA E SERVICOS S.A.                                  ;;31/12/1990;
RJMGE ;RJMGE-0BC32         ;BC 13P8 kV  4P8 Mvar MAGE                     32 RJ                     ;BCP;SUP;SUPERVISAO     ;AMPLA ENERGIA E SERVICOS S.A.                                  ;;31/12/1990;
RJPLM ;RJPLM-1BC1          ;BC  138 kV 26P4 Mvar PALMARES                  1 RJ                     ;BCP;SUP;SUPERVISAO     ;LIGHT SERVIÇOS DE ELETRICIDADE S.A                             ;;31/12/1990;
RJPLM ;RJPLM-1BC2          ;BC  138 kV 26P4 Mvar PALMARES                  2 RJ                     ;BCP;SUP;SUPERVISAO     ;LIGHT SERVIÇOS DE ELETRICIDADE S.A                             ;;31/12/1990;
RJPLM ;RJPLM-1BC3          ;BC  138 kV 26P4 Mvar PALMARES                  3 RJ                     ;BCP;SUP;SUPERVISAO     ;LIGHT SERVIÇOS DE ELETRICIDADE S.A                             ;;31/12/1990;
RJPLM ;RJPLM-1BC4          ;BC  138 kV 26P4 Mvar PALMARES                  4 RJ                     ;BCP;SUP;SUPERVISAO     ;LIGHT SERVIÇOS DE ELETRICIDADE S.A                             ;;31/12/1990;
RJPLM ;RJPLM-1BC5          ;BC  138 kV 26P4 Mvar PALMARES                  5 RJ                     ;BCP;SUP;SUPERVISAO     ;LIGHT SERVIÇOS DE ELETRICIDADE S.A                             ;;31/12/1990;
RJPLM ;RJPLM-1BC6          ;BC  138 kV 26P4 Mvar PALMARES                  6 RJ                     ;BCP;SUP;SUPERVISAO     ;LIGHT SERVIÇOS DE ELETRICIDADE S.A                             ;;31/12/1990;
RJSTVP;RJSEVP1BC3          ;BC  138 kV   50 Mvar VENDA PEDRAS              3 RJ                     ;BCP;COM;COMPLEMENTAR   ;PEDRAS TRANSMISSORA DE ENERGIA S.A.                            ;26/04/2024;;31/03/2022
RJSTAD;RJSTAD0BC5          ;BC 13P8 kV   50 Mvar ADRIANOPOLIS              5 RJ                     ;BCP;BAS;BASICA         ;FURNAS CENTRAIS ELÉTRICAS S.A.                                 ;;31/12/1990;
RJSTAD;RJSTAD0BC6          ;BC 13P8 kV   50 Mvar ADRIANOPOLIS              6 RJ                     ;BCP;BAS;BASICA         ;FURNAS CENTRAIS ELÉTRICAS S.A.                                 ;;31/12/1990;
RJSTAD;RJSTAD3BC10         ;BC  345 kV  160 Mvar ADRIANOPOLIS             10 RJ                     ;BCP;BAS;BASICA         ;FURNAS CENTRAIS ELÉTRICAS S.A.                                 ;;31/12/1990;
RJSTAD;RJSTAD3BC11         ;BC  345 kV  160 Mvar ADRIANOPOLIS             11 RJ                     ;BCP;BAS;BASICA         ;FURNAS CENTRAIS ELÉTRICAS S.A.                                 ;;31/12/1990;
RJSTAN;RJSTAN0BC1          ;BC 13P8 kV  3P0 Mvar ANGRA FUR                 1 RJ                     ;BCP;SUP;SUPERVISAO     ;FURNAS CENTRAIS ELÉTRICAS S.A.                                 ;;31/12/1990;
RJSTAN;RJSTAN0BC2          ;BC 13P8 kV  5P0 Mvar ANGRA FUR                 2 RJ                     ;BCP;SUP;SUPERVISAO     ;FURNAS CENTRAIS ELÉTRICAS S.A.                                 ;;31/12/1990;
RJSTAN;RJSTAN1BC1A         ;BC  138 kV   25 Mvar ANGRA FUR                1A RJ                     ;BCP;SUP;SUPERVISAO     ;FURNAS CENTRAIS ELÉTRICAS S.A.                                 ;;31/12/1990;
RJSTCM;RJSTCM1BC1          ;BC  138 kV   50 Mvar CAMPOS                    1 RJ                     ;BCP;COM;COMPLEMENTAR   ;FURNAS CENTRAIS ELÉTRICAS S.A.                                 ;;31/12/1990;
